Transaction_ID,Risk_Incident,Risk_Type,Incident_Severity,Error_Code
TXN03276,0,None,None,None
TXN03277,0,None,None,None
TXN03278,0,None,None,None
TXN03279,0,None,None,None
TXN03280,0,None,None,None
TXN03281,0,None,None,None
TXN03282,0,None,None,None
TXN03283,1,Error,Medium,F001
TXN03284,1,Misstatement,Low,M003
TXN03285,0,None,None,None
TXN03286,0,None,None,None
TXN03287,0,None,None,None
TXN03288,0,None,None,None
TXN03289,1,Error,Low,E002
TXN03290,0,None,None,None
TXN03291,0,None,None,None
TXN03292,1,Error,Low,M003
TXN03293,0,None,None,None
TXN03294,0,None,None,None
TXN03295,1,Misstatement,Low,E002
TXN03296,0,None,None,None
TXN03297,0,None,None,None
TXN03298,0,None,None,None
TXN03299,0,None,None,None
TXN03300,0,None,None,None
TXN03301,0,None,None,None
TXN03302,1,Misstatement,Low,F001
TXN03303,0,None,None,None
TXN03304,0,None,None,None
TXN03305,0,None,None,None
TXN03306,0,None,None,None
TXN03307,0,None,None,None
TXN03308,0,None,None,None
TXN03309,0,None,None,None
TXN03310,0,None,None,None
TXN03311,0,None,None,None
TXN03312,0,None,None,None
TXN03313,0,None,None,None
TXN03314,0,None,None,None
TXN03315,0,None,None,None
TXN03316,0,None,None,None
TXN03317,0,None,None,None
TXN03318,0,None,None,None
TXN03319,0,None,None,None
TXN03320,0,None,None,None
TXN03321,0,None,None,None
TXN03322,0,None,None,None
TXN03323,0,None,None,None
TXN03324,0,None,None,None
TXN03325,0,None,None,None
TXN03326,0,None,None,None
TXN03327,0,None,None,None
TXN03328,0,None,None,None
TXN03329,0,None,None,None
TXN03330,0,None,None,None
TXN03331,0,None,None,None
TXN03332,0,None,None,None
TXN03333,0,None,None,None
TXN03334,0,None,None,None
TXN03335,1,Misstatement,Medium,F001
TXN03336,0,None,None,None
TXN03337,1,Fraud,High,F001
TXN03338,0,None,None,None
TXN03339,0,None,None,None
TXN03340,0,None,None,None
TXN03341,1,Misstatement,Medium,F001
TXN03342,0,None,None,None
TXN03343,0,None,None,None
TXN03344,0,None,None,None
TXN03345,0,None,None,None
TXN03346,0,None,None,None
TXN03347,0,None,None,None
TXN03348,0,None,None,None
TXN03349,0,None,None,None
TXN03350,0,None,None,None
TXN03351,0,None,None,None
TXN03352,0,None,None,None
TXN03353,1,Fraud,High,F001
TXN03354,0,None,None,None
TXN03355,0,None,None,None
TXN03356,0,None,None,None
TXN03357,0,None,None,None
TXN03358,0,None,None,None
TXN03359,0,None,None,None
TXN03360,0,None,None,None
TXN03361,0,None,None,None
TXN03362,0,None,None,None
TXN03363,0,None,None,None
TXN03364,0,None,None,None
TXN03365,1,Fraud,Low,E002
TXN03366,0,None,None,None
TXN03367,0,None,None,None
TXN03368,0,None,None,None
TXN03369,0,None,None,None
TXN03370,0,None,None,None
TXN03371,0,None,None,None
TXN03372,0,None,None,None
TXN03373,0,None,None,None
TXN03374,0,None,None,None
TXN03375,0,None,None,None
TXN03376,0,None,None,None
TXN03377,0,None,None,None
TXN03378,0,None,None,None
TXN03379,0,None,None,None
TXN03380,0,None,None,None
TXN03381,0,None,None,None
TXN03382,0,None,None,None
TXN03383,0,None,None,None
TXN03384,0,None,None,None
TXN03385,0,None,None,None
TXN03386,1,Fraud,Medium,F001
TXN03387,0,None,None,None
TXN03388,0,None,None,None
TXN03389,0,None,None,None
TXN03390,0,None,None,None
TXN03391,0,None,None,None
TXN03392,1,Error,High,M003
TXN03393,1,Fraud,Low,M003
TXN03394,0,None,None,None
TXN03395,1,Fraud,High,M003
TXN03396,1,Error,Low,E002
TXN03397,0,None,None,None
TXN03398,0,None,None,None
TXN03399,0,None,None,None
TXN03400,0,None,None,None
TXN03401,0,None,None,None
TXN03402,0,None,None,None
TXN03403,1,Error,High,M003
TXN03404,0,None,None,None
TXN03405,0,None,None,None
TXN03406,0,None,None,None
TXN03407,1,Fraud,High,M003
TXN03408,1,Misstatement,High,E002
TXN03409,0,None,None,None
TXN03410,0,None,None,None
TXN03411,0,None,None,None
TXN03412,0,None,None,None
TXN03413,0,None,None,None
TXN03414,0,None,None,None
TXN03415,0,None,None,None
TXN03416,0,None,None,None
TXN03417,0,None,None,None
TXN03418,0,None,None,None
TXN03419,0,None,None,None
TXN03420,0,None,None,None
TXN03421,0,None,None,None
TXN03422,0,None,None,None
TXN03423,0,None,None,None
TXN03424,0,None,None,None
TXN03425,0,None,None,None
TXN03426,0,None,None,None
TXN03427,0,None,None,None
TXN03428,0,None,None,None
TXN03429,1,Misstatement,Medium,M003
TXN03430,0,None,None,None
TXN03431,0,None,None,None
TXN03432,1,Misstatement,High,M003
TXN03433,0,None,None,None
TXN03434,0,None,None,None
TXN03435,0,None,None,None
TXN03436,0,None,None,None
TXN03437,0,None,None,None
TXN03438,0,None,None,None
TXN03439,1,Misstatement,Low,F001
TXN03440,1,Error,High,F001
TXN03441,0,None,None,None
TXN03442,0,None,None,None
TXN03443,0,None,None,None
TXN03444,1,Error,High,E002
TXN03445,1,Misstatement,Low,M003
TXN03446,0,None,None,None
TXN03447,0,None,None,None
TXN03448,0,None,None,None
TXN03449,0,None,None,None
TXN03450,0,None,None,None
TXN03451,0,None,None,None
TXN03452,0,None,None,None
TXN03453,0,None,None,None
TXN03454,0,None,None,None
TXN03455,1,Misstatement,Medium,M003
TXN03456,0,None,None,None
TXN03457,0,None,None,None
TXN03458,0,None,None,None
TXN03459,0,None,None,None
TXN03460,0,None,None,None
TXN03461,0,None,None,None
TXN03462,0,None,None,None
TXN03463,0,None,None,None
TXN03464,0,None,None,None
TXN03465,0,None,None,None
TXN03466,0,None,None,None
TXN03467,0,None,None,None
TXN03468,0,None,None,None
TXN03469,0,None,None,None
TXN03470,0,None,None,None
TXN03471,0,None,None,None
TXN03472,0,None,None,None
TXN03473,0,None,None,None
TXN03474,0,None,None,None
TXN03475,0,None,None,None
TXN03476,0,None,None,None
TXN03477,1,Misstatement,Low,E002
TXN03478,0,None,None,None
TXN03479,0,None,None,None
TXN03480,0,None,None,None
TXN03481,0,None,None,None
TXN03482,0,None,None,None
TXN03483,0,None,None,None
TXN03484,1,Misstatement,Medium,F001
TXN03485,0,None,None,None
TXN03486,0,None,None,None
TXN03487,0,None,None,None
TXN03488,0,None,None,None
TXN03489,0,None,None,None
TXN03490,0,None,None,None
TXN03491,0,None,None,None
TXN03492,0,None,None,None
TXN03493,1,Fraud,Medium,M003
TXN03494,1,Error,Low,M003
TXN03495,0,None,None,None
TXN03496,0,None,None,None
TXN03497,1,Fraud,Medium,M003
TXN03498,1,Fraud,High,E002
TXN03499,0,None,None,None
TXN03500,0,None,None,None
TXN03501,0,None,None,None
TXN03502,0,None,None,None
TXN03503,1,Error,High,M003
TXN03504,0,None,None,None
TXN03505,1,Error,High,F001
TXN03506,0,None,None,None
TXN03507,1,Fraud,Low,E002
TXN03508,0,None,None,None
TXN03509,0,None,None,None
TXN03510,0,None,None,None
TXN03511,0,None,None,None
TXN03512,0,None,None,None
TXN03513,1,Error,High,M003
TXN03514,0,None,None,None
TXN03515,1,Error,High,E002
TXN03516,1,Misstatement,High,M003
TXN03517,0,None,None,None
TXN03518,0,None,None,None
TXN03519,0,None,None,None
TXN03520,0,None,None,None
TXN03521,0,None,None,None
TXN03522,0,None,None,None
TXN03523,0,None,None,None
TXN03524,0,None,None,None
TXN03525,0,None,None,None
TXN03526,0,None,None,None
TXN03527,1,Error,Medium,F001
TXN03528,0,None,None,None
TXN03529,1,Misstatement,Low,E002
TXN03530,0,None,None,None
TXN03531,0,None,None,None
TXN03532,0,None,None,None
TXN03533,0,None,None,None
TXN03534,0,None,None,None
TXN03535,0,None,None,None
TXN03536,0,None,None,None
TXN03537,0,None,None,None
TXN03538,0,None,None,None
TXN03539,0,None,None,None
TXN03540,0,None,None,None
TXN03541,0,None,None,None
TXN03542,0,None,None,None
TXN03543,0,None,None,None
TXN03544,0,None,None,None
TXN03545,1,Misstatement,Medium,F001
TXN03546,0,None,None,None
TXN03547,0,None,None,None
TXN03548,0,None,None,None
TXN03549,0,None,None,None
TXN03550,0,None,None,None
TXN03551,0,None,None,None
TXN03552,0,None,None,None
TXN03553,0,None,None,None
TXN03554,0,None,None,None
TXN03555,0,None,None,None
TXN03556,0,None,None,None
TXN03557,0,None,None,None
TXN03558,0,None,None,None
TXN03559,0,None,None,None
TXN03560,0,None,None,None
TXN03561,0,None,None,None
TXN03562,0,None,None,None
TXN03563,0,None,None,None
TXN03564,0,None,None,None
TXN03565,0,None,None,None
TXN03566,0,None,None,None
TXN03567,0,None,None,None
TXN03568,0,None,None,None
TXN03569,0,None,None,None
TXN03570,1,Error,Medium,E002
TXN03571,0,None,None,None
TXN03572,0,None,None,None
TXN03573,0,None,None,None
TXN03574,1,Misstatement,Medium,F001
TXN03575,1,Error,Low,F001
TXN03576,0,None,None,None
TXN03577,0,None,None,None
TXN03578,0,None,None,None
TXN03579,0,None,None,None
TXN03580,0,None,None,None
TXN03581,0,None,None,None
TXN03582,0,None,None,None
TXN03583,0,None,None,None
TXN03584,1,Fraud,Medium,E002
TXN03585,0,None,None,None
TXN03586,0,None,None,None
TXN03587,0,None,None,None
TXN03588,0,None,None,None
TXN03589,0,None,None,None
TXN03590,0,None,None,None
TXN03591,1,Error,Low,M003
TXN03592,0,None,None,None
TXN03593,0,None,None,None
TXN03594,0,None,None,None
TXN03595,0,None,None,None
TXN03596,0,None,None,None
TXN03597,0,None,None,None
TXN03598,0,None,None,None
TXN03599,0,None,None,None
TXN03600,0,None,None,None
TXN03601,0,None,None,None
TXN03602,0,None,None,None
TXN03603,0,None,None,None
TXN03604,0,None,None,None
TXN03605,0,None,None,None
TXN03606,0,None,None,None
TXN03607,0,None,None,None
TXN03608,0,None,None,None
TXN03609,1,Misstatement,Medium,F001
TXN03610,1,Fraud,High,F001
TXN03611,0,None,None,None
TXN03612,0,None,None,None
TXN03613,0,None,None,None
TXN03614,0,None,None,None
TXN03615,0,None,None,None
TXN03616,0,None,None,None
TXN03617,0,None,None,None
TXN03618,0,None,None,None
TXN03619,0,None,None,None
TXN03620,0,None,None,None
TXN03621,0,None,None,None
TXN03622,0,None,None,None
TXN03623,0,None,None,None
TXN03624,1,Misstatement,High,E002
TXN03625,0,None,None,None
TXN03626,0,None,None,None
TXN03627,0,None,None,None
TXN03628,1,Fraud,Medium,M003
TXN03629,0,None,None,None
TXN03630,0,None,None,None
TXN03631,0,None,None,None
TXN03632,0,None,None,None
TXN03633,0,None,None,None
TXN03634,0,None,None,None
TXN03635,0,None,None,None
TXN03636,0,None,None,None
TXN03637,1,Misstatement,Medium,M003
TXN03638,0,None,None,None
TXN03639,0,None,None,None
TXN03640,0,None,None,None
TXN03641,0,None,None,None
TXN03642,1,Fraud,Medium,E002
TXN03643,0,None,None,None
TXN03644,0,None,None,None
TXN03645,0,None,None,None
TXN03646,0,None,None,None
TXN03647,0,None,None,None
TXN03648,0,None,None,None
TXN03649,0,None,None,None
TXN03650,1,Error,Medium,E002
TXN03651,0,None,None,None
TXN03652,0,None,None,None
TXN03653,0,None,None,None
TXN03654,0,None,None,None
TXN03655,0,None,None,None
TXN03656,0,None,None,None
TXN03657,0,None,None,None
TXN03658,0,None,None,None
TXN03659,0,None,None,None
TXN03660,1,Misstatement,Medium,E002
TXN03661,0,None,None,None
TXN03662,0,None,None,None
TXN03663,0,None,None,None
TXN03664,0,None,None,None
TXN03665,0,None,None,None
TXN03666,0,None,None,None
TXN03667,0,None,None,None
TXN03668,0,None,None,None
TXN03669,0,None,None,None
TXN03670,0,None,None,None
TXN03671,0,None,None,None
TXN03672,0,None,None,None
TXN03673,0,None,None,None
TXN03674,0,None,None,None
TXN03675,0,None,None,None
TXN03676,0,None,None,None
TXN03677,0,None,None,None
TXN03678,0,None,None,None
TXN03679,0,None,None,None
TXN03680,0,None,None,None
TXN03681,0,None,None,None
TXN03682,0,None,None,None
TXN03683,0,None,None,None
TXN03684,0,None,None,None
TXN03685,0,None,None,None
TXN03686,0,None,None,None
TXN03687,1,Error,Medium,F001
TXN03688,0,None,None,None
TXN03689,0,None,None,None
TXN03690,0,None,None,None
TXN03691,0,None,None,None
TXN03692,0,None,None,None
TXN03693,0,None,None,None
TXN03694,0,None,None,None
TXN03695,0,None,None,None
TXN03696,0,None,None,None
TXN03697,1,Error,Medium,E002
TXN03698,0,None,None,None
TXN03699,1,Misstatement,High,E002
TXN03700,0,None,None,None
TXN03701,0,None,None,None
TXN03702,0,None,None,None
TXN03703,0,None,None,None
TXN03704,0,None,None,None
TXN03705,1,Error,Medium,M003
TXN03706,1,Error,Medium,F001
TXN03707,0,None,None,None
TXN03708,0,None,None,None
TXN03709,0,None,None,None
TXN03710,1,Error,High,M003
TXN03711,0,None,None,None
TXN03712,0,None,None,None
TXN03713,0,None,None,None
TXN03714,0,None,None,None
TXN03715,1,Error,Low,F001
TXN03716,0,None,None,None
TXN03717,0,None,None,None
TXN03718,0,None,None,None
TXN03719,0,None,None,None
TXN03720,0,None,None,None
TXN03721,0,None,None,None
TXN03722,0,None,None,None
TXN03723,1,Misstatement,Low,F001
TXN03724,0,None,None,None
TXN03725,0,None,None,None
TXN03726,1,Fraud,Medium,E002
TXN03727,0,None,None,None
TXN03728,0,None,None,None
TXN03729,0,None,None,None
TXN03730,0,None,None,None
TXN03731,0,None,None,None
TXN03732,1,Error,Medium,M003
TXN03733,0,None,None,None
TXN03734,0,None,None,None
TXN03735,0,None,None,None
TXN03736,0,None,None,None
TXN03737,0,None,None,None
TXN03738,0,None,None,None
TXN03739,0,None,None,None
TXN03740,0,None,None,None
TXN03741,1,Misstatement,Medium,E002
TXN03742,0,None,None,None
TXN03743,0,None,None,None
TXN03744,0,None,None,None
TXN03745,0,None,None,None
TXN03746,0,None,None,None
TXN03747,0,None,None,None
TXN03748,0,None,None,None
TXN03749,0,None,None,None
TXN03750,1,Misstatement,Low,E002
TXN03751,1,Misstatement,Low,E002
TXN03752,1,Misstatement,Medium,E002
TXN03753,0,None,None,None
TXN03754,0,None,None,None
TXN03755,0,None,None,None
TXN03756,0,None,None,None
TXN03757,0,None,None,None
TXN03758,0,None,None,None
TXN03759,0,None,None,None
TXN03760,0,None,None,None
TXN03761,0,None,None,None
TXN03762,0,None,None,None
TXN03763,0,None,None,None
TXN03764,0,None,None,None
TXN03765,0,None,None,None
TXN03766,0,None,None,None
TXN03767,0,None,None,None
TXN03768,0,None,None,None
TXN03769,0,None,None,None
TXN03770,0,None,None,None
TXN03771,0,None,None,None
TXN03772,1,Error,Low,M003
TXN03773,0,None,None,None
TXN03774,0,None,None,None
TXN03775,0,None,None,None
TXN03776,1,Misstatement,Medium,M003
TXN03777,0,None,None,None
TXN03778,0,None,None,None
TXN03779,0,None,None,None
TXN03780,1,Misstatement,High,F001
TXN03781,0,None,None,None
TXN03782,0,None,None,None
TXN03783,0,None,None,None
TXN03784,0,None,None,None
TXN03785,0,None,None,None
TXN03786,0,None,None,None
TXN03787,0,None,None,None
TXN03788,0,None,None,None
TXN03789,0,None,None,None
TXN03790,1,Error,High,M003
TXN03791,0,None,None,None
TXN03792,0,None,None,None
TXN03793,0,None,None,None
TXN03794,0,None,None,None
TXN03795,0,None,None,None
TXN03796,0,None,None,None
TXN03797,0,None,None,None
TXN03798,0,None,None,None
TXN03799,0,None,None,None
TXN03800,0,None,None,None
TXN03801,0,None,None,None
TXN03802,1,Fraud,High,F001
TXN03803,0,None,None,None
TXN03804,1,Misstatement,Low,M003
TXN03805,0,None,None,None
TXN03806,1,Fraud,Medium,F001
TXN03807,0,None,None,None
TXN03808,0,None,None,None
TXN03809,0,None,None,None
TXN03810,0,None,None,None
TXN03811,0,None,None,None
TXN03812,0,None,None,None
TXN03813,0,None,None,None
TXN03814,0,None,None,None
TXN03815,0,None,None,None
TXN03816,0,None,None,None
TXN03817,0,None,None,None
TXN03818,0,None,None,None
TXN03819,0,None,None,None
TXN03820,0,None,None,None
TXN03821,0,None,None,None
TXN03822,0,None,None,None
TXN03823,0,None,None,None
TXN03824,0,None,None,None
TXN03825,0,None,None,None
TXN03826,0,None,None,None
TXN03827,0,None,None,None
TXN03828,0,None,None,None
TXN03829,0,None,None,None
TXN03830,0,None,None,None
TXN03831,0,None,None,None
TXN03832,0,None,None,None
TXN03833,0,None,None,None
TXN03834,0,None,None,None
TXN03835,0,None,None,None
TXN03836,0,None,None,None
TXN03837,1,Error,Medium,F001
TXN03838,0,None,None,None
TXN03839,1,Error,High,F001
TXN03840,0,None,None,None
TXN03841,0,None,None,None
TXN03842,0,None,None,None
TXN03843,0,None,None,None
TXN03844,0,None,None,None
TXN03845,0,None,None,None
TXN03846,0,None,None,None
TXN03847,1,Misstatement,Medium,M003
TXN03848,0,None,None,None
TXN03849,0,None,None,None
TXN03850,0,None,None,None
TXN03851,0,None,None,None
TXN03852,0,None,None,None
TXN03853,0,None,None,None
TXN03854,1,Misstatement,Low,E002
TXN03855,0,None,None,None
TXN03856,0,None,None,None
TXN03857,0,None,None,None
TXN03858,0,None,None,None
TXN03859,0,None,None,None
TXN03860,0,None,None,None
TXN03861,0,None,None,None
TXN03862,0,None,None,None
TXN03863,0,None,None,None
TXN03864,0,None,None,None
TXN03865,0,None,None,None
TXN03866,0,None,None,None
TXN03867,0,None,None,None
TXN03868,0,None,None,None
TXN03869,0,None,None,None
TXN03870,0,None,None,None
TXN03871,0,None,None,None
TXN03872,0,None,None,None
TXN03873,0,None,None,None
TXN03874,0,None,None,None
TXN03875,0,None,None,None
TXN03876,0,None,None,None
TXN03877,0,None,None,None
TXN03878,1,Misstatement,High,E002
TXN03879,0,None,None,None
TXN03880,0,None,None,None
TXN03881,0,None,None,None
TXN03882,0,None,None,None
TXN03883,1,Error,High,F001
TXN03884,0,None,None,None
TXN03885,1,Fraud,Medium,E002
TXN03886,1,Fraud,Medium,M003
TXN03887,1,Error,Medium,F001
TXN03888,0,None,None,None
TXN03889,0,None,None,None
TXN03890,0,None,None,None
TXN03891,0,None,None,None
TXN03892,0,None,None,None
TXN03893,0,None,None,None
TXN03894,0,None,None,None
TXN03895,0,None,None,None
TXN03896,0,None,None,None
TXN03897,0,None,None,None
TXN03898,0,None,None,None
TXN03899,0,None,None,None
TXN03900,0,None,None,None
TXN03901,0,None,None,None
TXN03902,0,None,None,None
TXN03903,1,Fraud,Low,M003
TXN03904,0,None,None,None
TXN03905,0,None,None,None
TXN03906,0,None,None,None
TXN03907,0,None,None,None
TXN03908,0,None,None,None
TXN03909,0,None,None,None
TXN03910,0,None,None,None
TXN03911,0,None,None,None
TXN03912,0,None,None,None
TXN03913,0,None,None,None
TXN03914,1,Fraud,Medium,E002
TXN03915,1,Fraud,Medium,E002
TXN03916,0,None,None,None
TXN03917,0,None,None,None
TXN03918,0,None,None,None
TXN03919,0,None,None,None
TXN03920,0,None,None,None
TXN03921,1,Misstatement,High,M003
TXN03922,0,None,None,None
TXN03923,0,None,None,None
TXN03924,0,None,None,None
TXN03925,1,Fraud,Low,F001
TXN03926,0,None,None,None
TXN03927,0,None,None,None
TXN03928,0,None,None,None
TXN03929,0,None,None,None
TXN03930,0,None,None,None
TXN03931,1,Fraud,High,E002
TXN03932,0,None,None,None
TXN03933,0,None,None,None
TXN03934,0,None,None,None
TXN03935,0,None,None,None
TXN03936,0,None,None,None
TXN03937,0,None,None,None
TXN03938,0,None,None,None
TXN03939,0,None,None,None
TXN03940,0,None,None,None
TXN03941,0,None,None,None
TXN03942,1,Misstatement,Medium,F001
TXN03943,0,None,None,None
TXN03944,0,None,None,None
TXN03945,0,None,None,None
TXN03946,0,None,None,None
TXN03947,0,None,None,None
TXN03948,0,None,None,None
TXN03949,0,None,None,None
TXN03950,0,None,None,None
TXN03951,0,None,None,None
TXN03952,0,None,None,None
TXN03953,1,Error,High,M003
TXN03954,0,None,None,None
TXN03955,0,None,None,None
TXN03956,1,Error,Medium,E002
TXN03957,1,Error,High,M003
