User_ID,System_Latency,Login_Frequency,Failed_Attempts,IP_Region
U100,368.33,8,3,FM
U384,198.54,1,0,GA
U091,266.25,6,3,DZ
U304,472.4,2,2,MU
U485,293.09,9,5,TO
U367,351.44,7,4,EC
U379,165.28,6,5,CZ
U069,420.73,1,3,BR
U151,226.76,7,1,MD
U079,399.72,8,5,PE
U491,257.03,10,1,NI
U306,284.32,10,2,KG
U488,378.79,7,4,GR
U029,233.86,5,5,TT
U119,219.28,6,1,CU
U300,337.09,2,4,DO
U338,385.69,2,5,AZ
U494,114.77,6,4,CR
U302,135.67,10,5,KR
U470,172.86,1,5,TW
U090,335.13,6,2,MH
U107,342.06,10,0,CG
U473,343.59,3,3,MU
U128,340.53,6,2,TN
U193,138.44,7,5,ET
U489,216.98,9,1,US
U424,319.64,8,0,MZ
U241,489.58,1,2,EG
U419,476.31,5,3,BJ
U232,103.79,3,3,AM
U313,362.74,7,0,EC
U435,329.55,5,0,VE
U426,186.76,7,2,KG
U409,378.17,10,4,IS
U452,141.95,8,1,BJ
U005,492.24,10,5,SI
U066,256.44,6,0,EC
U286,328.77,1,5,SN
U175,288.39,9,3,EC
U194,204.73,1,3,AF
U130,107.88,5,1,DM
U366,125.74,7,3,DK
U258,273.82,7,1,PG
U330,318.01,1,1,SM
U332,314.3,7,2,KM
U300,130.3,4,2,SY
U342,299.89,9,1,AE
U478,133.44,3,4,RO
U297,154.16,9,1,SL
U110,343.01,6,3,AO
U430,126.96,1,5,BW
U012,206.37,5,2,UY
U174,380.15,2,1,KN
U157,358.46,7,4,GW
U005,125.25,3,1,IQ
U310,336.17,8,1,NZ
U127,418.6,6,5,ZW
U421,401.16,1,3,TJ
U362,289.17,3,1,KE
U079,366.57,1,1,FR
U302,462.88,10,2,IT
U270,234.4,3,0,CV
U356,340.01,3,3,EC
U289,162.06,6,1,DJ
U226,377.09,3,2,TV
U123,244.61,2,4,CZ
U414,151.86,3,1,KH
U474,318.72,4,3,NZ
U481,322.55,9,1,MX
U089,367.27,1,5,SI
U247,447.85,3,5,FJ
U461,459.3,10,5,CU
U358,177.98,5,1,MV
U402,413.53,5,1,JP
U159,160.54,7,0,ST
U170,159.14,3,0,UG
U349,411.3,8,2,GA
U005,385.4,7,3,SN
U221,343.34,4,2,KN
U062,189.12,6,3,EG
U062,194.22,2,3,IR
U266,480.21,5,2,GR
U117,317.27,9,0,MA
U187,275.53,8,1,LB
U495,344.99,5,4,WS
U313,141.55,10,0,MC
U112,390.48,8,4,IS
U332,177.55,2,2,SO
U213,421.13,6,5,KN
U278,339.45,2,2,KM
U104,263.98,3,0,TO
U492,293.77,10,4,SC
U018,162.66,6,2,MR
U227,310.5,5,5,TG
U203,223.92,6,1,TT
U264,395.01,9,0,VN
U168,206.43,10,1,MG
U384,210.79,4,4,PL
U232,243.97,9,3,PL
U253,113.53,6,0,GQ
U483,373.78,4,0,CU
U313,458.75,4,0,KH
U328,198.16,6,5,JP
U126,403.28,9,0,GR
U240,469.32,5,2,OM
U328,149.16,10,2,MA
U173,320.25,10,1,PT
U080,241.37,10,1,BA
U257,373.72,10,0,UG
U299,310.53,2,2,AG
U156,119.65,7,0,TW
U263,315.94,10,4,SG
U021,226.44,6,4,HN
U025,396.01,4,0,VU
U331,427.53,6,4,NZ
U203,476.79,10,4,BS
U017,400.07,6,1,ME
U275,398.87,3,2,CD
U067,235.37,3,0,SN
U012,144.45,9,5,MU
U108,104.79,8,4,AG
U223,311.91,6,3,CU
U203,143.55,2,5,ST
U315,324.8,3,0,BT
U358,356.7,1,0,MN
U341,455.86,10,5,TL
U003,429.48,1,4,LV
U261,294.59,2,3,LT
U160,296.73,9,3,UG
U287,486.48,2,4,HU
U192,201.46,8,2,KN
U441,274.1,5,5,UZ
U004,335.31,10,4,NG
U460,278.61,8,3,BF
U313,424.53,4,2,MN
U259,391.95,2,2,ZW
U364,481.91,2,4,PW
U309,250.77,2,5,BO
U214,432.03,5,2,BO
U336,414.32,10,1,IN
U289,218.27,7,1,SG
U454,405.12,4,2,LI
U404,196.89,4,1,TT
U263,187.7,7,3,PE
U258,220.14,1,3,MT
U460,277.69,10,3,BG
U040,210.6,9,4,FI
U057,329.63,10,2,PS
U481,489.63,2,3,BN
U064,179.45,1,2,TN
U263,291.8,6,2,GA
U289,457.67,1,5,SN
U471,159.16,5,3,TJ
U070,417.29,6,2,MC
U233,472.54,10,2,GD
U412,272.16,7,1,AD
U367,457.01,2,4,SC
U039,300.8,10,1,BZ
U227,346.45,8,3,SY
U239,129.71,5,3,CZ
U129,100.21,1,2,GY
U026,187.43,1,0,LU
U252,216.07,6,0,ZA
U119,319.77,10,4,NR
U183,355.53,8,1,WS
U374,197.95,6,1,CI
U427,494.78,9,2,CZ
U402,120.11,4,1,PW
U031,485.45,5,5,LU
U100,146.12,5,3,KH
U253,215.92,6,3,CV
U135,227.8,10,2,US
U494,353.36,5,4,TM
U112,201,3,2,BJ
U207,152.23,2,1,LS
U390,266.68,1,1,CU
U378,349.73,5,1,GT
U234,445.72,3,0,GE
U258,356.64,1,3,TW
U265,270.83,9,3,LC
U210,338.07,5,0,MD
U029,207.87,2,4,CI
U482,479.79,9,2,EE
U018,294.72,3,1,CU
U311,194.5,9,1,UG
U069,488.1,7,4,LT
U494,251.06,6,0,ET
U264,328.86,5,2,US
U073,400.43,10,4,QA
U418,474.32,1,4,LR
U445,332.24,8,3,GB
U319,342.6,9,0,LC
U115,137.25,8,5,ES
U468,400.55,3,2,LA
U235,293.88,6,1,SY
U154,388.28,6,5,CM
U043,255.55,1,0,CM
U481,245.94,6,5,SE
U097,345.6,5,5,BR
U384,358.22,2,1,LI
U200,310.86,6,5,KM
U346,309.59,2,2,MG
U276,422.5,10,3,BT
U408,302.39,1,3,EC
U398,338.24,10,3,RS
U482,371.99,4,4,BR
U332,461.26,8,1,PW
U472,448.84,6,0,MX
U337,281.07,8,1,ID
U439,197.9,8,2,TL
U021,419.92,1,0,AD
U482,344.83,8,2,DK
U187,201.27,10,4,MR
U231,204.98,7,1,CM
U417,483.24,1,4,NZ
U373,389.11,7,3,TG
U386,473.08,2,5,MT
U322,125.81,7,1,PK
U073,274.06,10,3,AT
U101,437.7,5,1,TV
U488,228.05,2,1,TJ
U441,235.58,4,0,TO
U134,200.39,6,3,MX
U348,290.69,2,2,IQ
U487,211.07,3,5,GQ
U374,275.44,9,2,FJ
U039,163.12,5,1,MH
U458,156.64,9,1,VE
U141,303.04,4,5,AU
U162,306.09,7,3,NL
U045,277.75,10,1,CI
U371,253.4,6,5,UY
U012,425.93,6,2,MZ
U159,414.18,10,3,SB
U252,466.98,6,3,PT
U173,132.55,9,5,KP
U485,319.31,3,3,MC
U486,325.11,8,1,VE
U264,307.66,8,0,AG
U276,232.84,1,5,GB
U038,297.11,7,3,TR
U019,448.19,10,2,PG
U211,315.15,10,4,IN
U127,489.36,3,2,NE
U454,150.73,3,4,VN
U056,174.96,7,1,FR
U006,337.86,10,3,FM
U362,355.7,2,3,NI
U125,111.39,6,2,LU
U220,123.89,7,2,SK
U234,335.68,10,5,AG
U384,227.88,5,3,MW
U103,240.27,10,4,BG
U293,145.32,1,4,TH
U308,192.05,7,0,LR
U126,228.83,1,2,AG
U189,245.73,9,5,IS
U171,112.97,3,5,DZ
U298,391.74,8,4,DE
U252,126.86,7,4,SN
U303,189.65,2,3,CD
U025,221.17,1,1,SD
U314,173.96,1,5,OM
U476,263.5,3,0,TV
U242,443.89,4,5,OM
U294,395.75,6,1,CD
U102,287.74,2,5,SM
U313,492.27,3,3,AO
U009,175.38,1,4,MC
U319,193.72,10,2,DJ
U179,475.09,5,4,BA
U081,464.11,6,0,MV
U311,409.91,10,2,BN
U048,405.2,7,5,TN
U234,234.49,10,5,MR
U025,180.87,2,5,BO
U474,450.91,6,5,NL
U037,177.9,8,2,VC
U475,385.47,4,5,UY
U025,345.01,5,1,MH
U210,288.92,10,4,PT
U018,473.08,5,4,GB
U200,428.46,4,5,TV
U359,368.22,9,1,KH
U049,108.05,6,3,KP
U408,258.38,7,4,KN
U428,424.22,4,3,SM
U259,301.51,4,3,FI
U159,392.09,8,0,BH
U379,148.02,6,4,CN
U169,261.34,10,0,OM
U050,100.04,9,3,AO
U226,296.03,5,2,RW
U230,295.52,10,0,BD
U461,351.68,2,2,IS
U435,353.16,4,3,IR
U008,301.7,9,0,MG
U212,443.83,8,0,DE
U023,158.52,9,5,JM
U331,380.62,8,2,AG
U270,290.44,1,2,BZ
U296,176.14,2,2,AU
U453,440.78,9,0,LA
U428,269.97,9,0,CR
U276,118.96,2,3,ET
U136,472.79,2,2,UY
U295,282.26,2,4,JM
U134,332.42,4,5,IS
U422,425.18,4,4,AU
U319,389.89,8,0,FJ
U149,447.06,10,4,JM
U400,438.22,6,4,KH
U004,264.77,3,3,MX
U224,327.69,4,4,BA
U065,362.94,4,3,TZ
U037,498.31,2,0,BG
U075,301.3,5,0,SD
U095,230.36,4,2,TV
U121,233.99,3,4,AU
U188,104.45,5,4,AG
U495,451.78,2,4,EE
U043,122.1,8,0,MC
U162,357.03,1,0,LC
U368,210.98,8,3,JP
U022,245.52,2,0,GE
U285,118.55,3,5,IS
U078,381.7,8,4,PL
U368,340.24,9,3,BR
U333,162.83,8,1,IS
U473,343.92,10,4,MU
U444,489.21,7,3,KE
U177,495.84,4,0,PA
U472,409.36,4,0,MR
U468,110.88,9,5,AL
U421,132.68,8,1,PL
U240,471.63,10,3,TG
U020,344.86,1,4,NP
U063,384.27,9,1,PL
U179,375.89,2,5,IR
U057,159.03,4,0,IL
U289,242.28,3,2,SY
U010,279.46,3,3,DJ
U364,163.34,1,1,SL
U390,215.86,9,5,CG
U351,195.04,3,2,CV
U226,233.03,3,1,NL
U044,221.72,1,0,JO
U229,131.36,5,3,TW
U099,240.49,5,0,BN
U255,299.95,9,2,US
U323,127.08,5,5,CU
U019,276.83,4,0,DE
U331,181.32,6,0,IN
U186,320.46,2,3,SE
U046,408.26,10,4,CI
U217,390.04,8,3,FM
U352,415.37,9,3,GQ
U032,165.84,9,4,RO
U482,420.62,2,0,VN
U490,226.29,7,2,BN
U291,136.22,5,2,VC
U402,451.71,10,1,GQ
U339,414.61,6,2,BD
U473,438.98,8,1,AU
U326,284.14,2,3,VC
U114,113.72,1,4,CL
U020,302.41,5,1,HU
U059,300.33,3,5,KE
U201,102.86,6,0,ER
U088,231.73,10,4,AF
U145,226.17,10,2,SN
U290,180.19,1,5,US
U054,320.25,1,3,AO
U211,100.89,3,0,SC
U221,178.32,9,4,PY
U022,256.75,5,5,PA
U196,347.44,3,0,AZ
U085,290.89,3,5,ST
U465,274.95,5,1,CI
U452,186.77,2,5,BO
U278,347.69,8,1,CO
U499,248.38,1,1,FM
U439,407.77,2,3,MD
U454,396.3,9,5,PW
U125,489.5,4,0,ZA
U127,239.68,2,0,CR
U079,419,4,5,PA
U300,440.82,8,3,MK
U070,263.5,8,1,SG
U384,266.16,5,1,AZ
U404,172.67,4,2,IR
U381,411.79,5,3,TD
U149,313.89,1,2,BJ
U396,227.03,4,4,VN
U412,319,1,1,BG
U023,321.12,6,0,VN
U420,412.55,8,1,NP
U128,431.18,10,1,PL
U397,173.26,3,0,BO
U051,446.02,6,1,BZ
U325,308.28,2,2,ES
U101,233.44,8,4,AL
U126,279.92,4,4,VE
U378,450.97,4,4,CU
U414,322.7,4,5,MA
U429,162.24,6,0,MY
U454,215.51,9,2,FM
U290,484.16,2,3,GA
U238,329.4,4,5,VU
U304,224.07,7,2,UY
U031,189.08,9,1,LA
U106,141.37,3,0,KR
U254,196.53,3,3,SA
U026,448.32,1,1,LA
U212,270.44,2,0,GW
U398,176.89,6,5,MD
U151,114.14,3,0,DE
U448,482.96,10,5,PG
U305,248.79,8,5,PY
U102,186.3,10,2,GD
U364,263.2,7,3,NG
U476,204.32,9,1,VU
U221,468.53,6,0,KM
U390,181.68,5,0,IQ
U233,444.14,7,4,VC
U262,411.35,3,5,IS
U339,405.18,2,3,TL
U292,471.55,2,5,TH
U360,269.35,7,3,VA
U171,164.75,8,0,HU
U385,314.29,1,5,TR
U054,270.23,1,0,CF
U333,366.68,7,4,GD
U314,118.37,3,4,NZ
U440,259.64,1,3,TR
U444,292.3,9,4,MT
U038,498.27,3,1,AL
U050,239.96,2,2,AF
U116,242.29,3,0,CH
U155,413.86,5,5,GN
U280,394.01,1,2,MC
U078,401.36,8,2,PL
U405,230.86,7,2,CA
U360,140.19,7,2,GB
U015,101.2,5,4,CH
U211,477.38,6,1,DZ
U479,402.89,4,0,CA
U375,367.64,7,4,DZ
U125,276.77,3,0,FR
U375,460.08,10,1,HR
U050,152.34,3,0,GH
U195,490.89,2,1,GR
U147,217.47,4,2,BF
U027,171.53,6,2,IR
U344,375.38,1,3,KH
U408,421.23,2,0,JO
U010,313.28,2,4,UG
U004,345.94,4,4,SC
U192,300.88,5,3,VA
U478,125.88,5,1,JO
U287,351.27,10,2,KI
U356,464.78,7,0,UY
U209,422.37,9,1,KG
U248,311.44,10,2,SM
U309,160.5,6,5,HU
U432,237.04,1,0,MA
U182,301.54,10,2,LC
U171,402.43,3,2,BO
U455,413.67,10,5,CY
U371,351.71,2,0,CM
U023,118.59,9,3,CU
U100,108.51,5,3,LY
U272,215.25,9,2,NR
U341,145.66,10,3,BW
U359,417.19,10,0,DE
U132,134.26,5,5,FI
U305,123.71,6,4,CD
U405,286.77,5,5,TZ
U122,479.99,10,3,SM
U107,405.09,5,5,CO
U090,331.94,10,1,FJ
U312,146.78,8,5,DM
U250,251.59,3,4,SA
U135,309.2,6,2,SE
U075,147.55,5,1,AG
U276,406.61,8,3,DM
U322,428.86,3,4,US
U243,134.4,1,5,ES
U429,354.08,5,0,PE
U090,351.87,8,1,MD
U174,487.68,5,0,MM
U442,135.73,5,2,LT
U447,359.16,3,2,BW
U041,106.66,2,1,AE
U410,210.2,8,4,SZ
U104,365.43,6,2,UG
U278,242.52,7,4,MH
U113,116.84,4,5,LK
U114,448.67,10,0,CM
U367,224.76,5,3,FM
U292,320.8,10,1,BG
U045,113.57,1,0,CH
U069,356.29,5,3,OM
U488,334.86,7,4,AT
U165,152.05,6,2,AL
U316,291.02,2,5,AD
U402,262.46,5,2,TV
U104,456.73,5,5,MW
U067,349.19,5,4,SN
U364,114.86,5,2,MZ
U265,360.33,7,2,MW
U105,224.07,6,4,RW
U124,415.85,8,2,KM
U475,349.53,5,0,BJ
U066,232.81,9,1,CL
U194,359.65,2,1,MA
U420,395.64,5,1,DJ
U497,440.92,6,3,ES
U063,359.79,3,5,ZM
U494,302.48,6,3,KH
U407,116.29,3,3,LT
U034,371.1,9,5,MG
U011,415.4,9,0,DO
U121,257.5,9,1,NG
U157,324.97,7,0,TR
U374,261.38,5,4,NR
U498,294.9,7,0,BR
U493,448.33,6,3,CG
U223,221.76,1,3,PG
U096,230.08,9,3,IT
U012,303.99,10,1,FJ
U383,397.52,4,2,UG
U038,293.81,1,1,WS
U187,309.59,5,3,UY
U012,188.37,4,4,LS
U275,239.79,2,1,CR
U050,412.94,8,5,CH
U241,409.12,9,5,AF
U438,448.47,5,2,VC
U200,367.15,3,2,JP
U442,204.25,2,2,GH
U442,358.76,4,2,SA
U144,448.79,10,0,AO
U283,345.03,2,5,BY
U080,431.92,4,4,MX
U059,262.79,7,0,ML
U139,380.94,10,3,LB
U476,368.48,10,3,SO
U494,114.09,8,3,HU
U059,116.25,6,2,TT
U328,113.95,5,5,PA
U191,242.79,9,1,CA
U495,336.68,4,0,RO
U355,479.25,10,5,KR
U134,319.51,4,0,IT
U218,209.29,8,4,UG
U058,489.16,8,1,PL
U014,460.88,8,0,IE
U344,320.05,3,3,SV
U397,404.24,8,1,CM
U236,419.61,2,5,MC
U029,266.85,6,2,CV
U423,352.79,5,2,MD
U484,436.87,3,1,VE
U257,141.8,3,5,TO
U061,104.1,5,3,TH
U026,330.14,2,0,SR
U446,143.8,3,0,LV
U428,275.01,6,5,AM
U315,325.85,1,5,AE
U077,300.78,4,4,CV
U123,279.13,9,2,KP
U338,129.41,4,1,DO
U019,429.85,5,2,MX
U429,480.96,2,3,JP
U469,300.43,3,5,JM
U001,146.28,5,2,WS
U168,259.2,8,2,TJ
U020,262.51,3,1,GW
U253,313.32,3,1,GA
U283,324.38,4,3,RU
U177,189.15,8,1,LS
U245,107.13,3,2,BT
U310,443.17,1,1,IR
U333,318.23,8,5,HU
U363,251.89,5,2,VE
U482,143.43,2,4,ZA
U056,172.25,10,3,PK
U288,138.37,8,1,TD
U338,121.86,6,2,PS
U336,252.41,4,4,CU
U463,230.21,8,3,TZ
U017,470.99,1,4,US
U109,254.02,1,4,GM
U403,161.39,7,4,ER
U034,275.68,4,5,ZW
U436,144.68,3,5,JP
U459,446.43,4,5,MA
U153,187.61,10,1,EG
U005,143.2,10,1,MU
U004,276.55,9,1,ML
U438,337.4,9,2,BB
U430,280.97,8,1,PT
U095,168.89,8,2,NI
U320,446.77,4,0,AR
U017,414.65,4,1,FM
U140,477.64,6,1,MD
U388,333.6,3,3,TN
U051,471.15,2,3,ID
U184,416.71,1,2,EG
U034,355.55,9,5,TM
U342,476.73,6,3,KZ
U437,295.31,9,5,SO
U134,245.54,4,4,JO
U072,322.15,8,0,UA
U122,352.35,6,1,EE
U046,359.02,6,1,JM
U328,346.76,9,4,VC
U247,280.54,3,2,GA
U392,286.5,7,3,BN
U046,192.62,4,0,LA
U431,188.19,3,1,BT
U468,403.38,2,3,AM
U162,409.6,9,0,ET
U103,137.62,10,2,GE
U071,269.72,5,4,LT
U435,457.52,6,3,LI
U031,169,2,5,PW
U464,475.13,1,5,QA
U085,430.79,9,3,ER
U083,206.02,9,5,SY
U031,463.29,6,2,CA
U247,200.99,9,1,HN
U372,135.03,10,1,RO
U337,266.96,10,1,IE
U013,114.76,9,0,DZ
U259,205.96,2,5,MD
U308,406.42,9,5,JO
U225,247.99,2,5,CO
U205,272.06,2,1,CL
U325,213.57,10,5,VC
U460,238,10,0,SG
U141,363.84,5,0,CN
U170,395.94,3,5,LC
U389,157.37,9,2,TH
U392,461.17,2,0,GM
U157,265.63,8,5,KW
U184,338.43,9,1,KW
U321,391.36,4,1,PE
U417,247.64,5,5,NG
U176,134.52,3,2,DO
U012,369.27,1,1,FJ
U056,329.34,7,0,AU
U213,453.39,5,1,BD
U498,434.09,4,1,EC
U165,472.81,4,5,JP
U438,427.12,10,4,CG
U009,323.08,6,3,TO
U412,201.72,6,5,LR
U417,302.39,4,1,BY
U490,431.4,5,4,CV
U038,154.01,4,2,AE
U276,341.18,4,2,DZ
U186,424.23,5,1,DM
U133,423.19,10,2,YE
U039,277.7,8,0,TT
U069,337.69,2,0,PK
U321,472.36,10,1,NG
U274,394.38,8,0,MM
U057,224.98,3,2,TR
U136,169.45,1,5,BA
U350,290.09,5,5,IL
U033,266.76,1,3,CV
U301,382.01,10,1,PE
U351,294.34,4,4,MT
U301,363.96,3,1,MM
U441,148.43,5,3,IE
U140,274.62,3,3,GE
U432,437.94,5,3,PT
U075,457.42,4,4,CY
U314,101.36,1,2,VN
U137,168.14,1,5,SM
U161,377.52,10,1,MZ
U485,176.13,2,3,CZ
U428,176.51,8,2,LI
U214,161.97,4,4,TM
U079,241.29,2,3,MD
U447,254.15,7,5,TG
U020,322.79,4,4,TL
U299,157.35,4,2,UG
U246,477.86,3,4,PS
U313,387.95,5,0,RO
U494,432.45,4,4,GH
U036,183.13,1,4,BI
U372,202.33,9,3,TH
U321,149.15,8,4,IT
U359,375.17,3,5,ER
U235,237.87,5,2,VA
U142,436.99,5,5,IE
U171,330.26,8,0,SA
U404,240.63,9,1,DK
U463,471.89,4,5,MW
U499,448.29,10,5,GN
U279,351.37,1,2,MT
U254,409.09,8,2,DJ
U376,446.51,2,2,TM
U304,235.71,3,5,CH
U053,247.12,2,2,MR
U152,461.05,3,1,KM
U194,301.33,6,5,LR
U306,124.7,8,1,NP
U363,461.9,10,4,NI
U041,358.89,9,3,AD
U500,310.24,10,3,HU
U351,168.77,7,3,GA
U480,105.3,10,1,JP
U393,162.54,2,3,PE
U057,128.73,1,2,RW
U050,256.52,3,4,TO
U491,182.21,5,2,PA
U433,113.05,2,1,AT
U158,365.58,10,4,AT
U016,362.63,9,1,NI
U335,184.76,3,0,HU
U275,311.8,8,4,AF
U090,142.13,3,5,MW
U402,413.21,5,4,JP
U145,160.58,5,4,IE
U271,287.94,10,5,BG
U074,280.52,6,3,NG
U064,197.54,3,0,BE
U279,451.36,1,3,MA
U095,150.15,8,3,AT
U118,278.86,7,3,PA
U150,388.4,10,1,TL
U292,275.59,10,1,GT
U170,273.77,2,2,JM
U375,345.76,6,1,UY
U006,464.61,3,4,NO
U342,417.4,9,0,TL
U241,443.97,4,4,KN
U410,332.25,2,0,LC
U324,437.81,2,0,PH
U050,404.93,10,2,SC
U361,314.97,8,2,PS
U326,278.54,8,5,CA
U148,382.55,9,0,SD
U231,401.03,10,3,UY
U352,333.43,6,4,FJ
U399,160.42,2,1,LU
U292,330.07,7,2,HT
U082,207.39,7,4,ZW
U222,344.23,6,3,ML
U373,414.95,1,3,SM
U029,180.5,2,0,SG
U386,295.59,9,2,ZW
U356,354.88,1,5,IQ
U470,297.96,1,2,HU
U459,495.28,6,5,CR
U467,431.7,5,4,LV
U246,400.11,5,0,LU
U389,261.31,1,0,AR
U214,301.85,3,5,SR
U278,383.73,8,5,EC
U352,341.42,8,2,CZ
U286,450.66,7,0,PK
U167,463.93,1,3,HN
U207,232.13,2,2,NI
U187,261.74,3,5,MC
U500,269.08,4,2,SA
U258,275.66,2,3,SG
U488,300.56,7,3,RU
U361,405.3,3,2,BF
U040,112.7,6,0,OM
U052,130.26,8,1,FR
U332,149.38,6,3,LC
U401,385.27,2,3,NO
U456,410.81,1,5,CG
U068,449.72,1,5,BJ
U116,293.47,1,5,GH
U203,338.75,4,5,PG
U046,236.62,7,2,KN
U171,220.96,7,4,TO
U408,466.06,9,0,TD
U169,321.83,6,3,VN
U343,313.6,8,2,GD
U491,175.76,5,1,NP
U045,140.72,4,2,BY
U469,227.56,10,0,DK
U011,489.12,8,1,LC
U055,476.56,4,4,LU
U075,391.24,9,1,BI
U388,304.84,5,2,AZ
U180,142.16,8,2,SL
U068,261.13,2,3,AE
U476,316.22,9,1,HU
U455,104.53,5,4,CL
U485,199.81,6,1,EE
U421,154.07,9,1,NE
U287,123.33,2,2,BR
U451,147.69,7,5,BJ
U241,338.8,4,4,UG
U282,300.29,1,2,MT
U491,434.62,3,3,BO
U483,395.04,2,2,BO
U151,345.84,3,0,KM
U298,449.34,10,2,RW
U467,482.01,2,5,LK
U379,128.79,9,4,TV
U105,241.44,3,1,ZW
U457,409.96,4,1,NR
U425,367.26,7,5,TM
U190,196.39,4,1,IL
U122,293.61,8,0,PW
U227,463.64,3,4,MH
U221,243.79,6,2,NP
U308,198.43,2,3,BN
U500,423.65,2,3,VE
U400,444.1,3,0,MN
U345,331.92,10,2,IE
U264,133.78,9,4,LS
U070,369.5,1,3,FI
U031,409.96,4,3,MX
U193,104.92,2,3,HU
U490,268.1,1,5,BY
U112,173.34,3,2,BY
U384,386.29,7,5,KH
U206,241.29,3,3,NL
U459,215.88,4,0,FM
U296,115.15,8,1,CN
U441,156.46,1,2,CL
U012,465.14,6,4,TJ
U020,361.21,1,4,JP
U070,423.9,7,5,CA
U149,224.38,8,1,CI
U160,480.76,5,1,CR
U115,320.88,9,2,KP
U443,342.05,3,2,TR
U425,157.84,6,0,IE
U129,469.45,3,2,UY
U263,234.76,3,3,SI
U055,355.33,10,3,AT
U456,320.1,3,4,MW
U225,378.52,6,3,RU
U093,447.53,5,4,LS
U182,457.5,7,5,GY
U097,484.67,6,5,LK
U046,139.72,5,1,SA
U484,416.83,8,4,SM
U444,197.89,7,4,CG
U141,117.24,4,1,CY
U440,266.32,2,2,NG
U012,126.02,7,5,NR
U493,311.75,10,1,LR
U351,113.27,2,4,LR
U107,229.23,5,0,NE
U181,292.03,6,2,EC
U013,345.42,6,5,KN
U433,332.77,10,4,CZ
U231,469.29,1,1,TV
U068,107.06,4,3,ZW
U160,154.38,7,1,GW
U183,346.05,6,2,SR
U376,309.38,4,5,NZ
U254,114.87,6,5,GT
U373,499.53,5,5,NG
U344,291.05,3,1,DE
U363,241.53,4,4,OM
U011,446.9,8,0,ID
U153,269.06,3,4,LU
U030,258.26,5,1,LU
U065,473.11,7,0,BE
U184,119.85,7,5,BS
U314,313.36,8,0,KG
U044,267.5,7,5,CY
U263,137.18,3,3,VA
U496,256.53,3,5,MN
U295,472,7,5,AM
U229,369.45,8,4,LA
U203,165.58,7,3,DE
U167,216.36,2,3,AT
U424,277.01,8,5,PH
U110,190.41,5,2,SZ
U244,494.26,8,2,OM
U278,121.57,10,3,IR
U424,374.36,1,4,BN
U447,281.35,5,3,PS
U172,469.41,6,4,LB
U128,401.77,6,3,VA
U480,331.43,3,1,GT
U155,178,3,1,KN
U324,104,5,0,ID
U148,457.46,3,3,TT
U458,162.02,1,0,US
U101,465.36,6,4,DZ
U006,236.52,10,0,HT
U477,416.19,7,0,CA
U152,365.98,5,3,OM
U300,170.83,3,4,HU
U231,418.44,6,2,BO
U167,292.95,5,2,BT
U159,353,10,0,VU
U298,493.98,8,5,AZ
U249,474.3,9,4,PA
U250,296.98,1,1,TM
U181,305.47,7,3,SN
U039,230.55,5,4,BE
U061,361.31,4,3,SL
U458,349.48,8,5,SA
U469,386.51,2,0,DE
U487,437.25,10,4,GN
U279,346.42,7,5,GN
U490,125.24,1,3,RW
U301,167.3,4,5,KH
U343,191.36,5,0,SR
U087,146.88,9,5,DZ
U081,232.07,10,0,MA
U252,169.64,8,2,IE
U263,338.42,4,1,IL
U415,430.47,2,5,SL
U282,169.17,2,4,BD
U134,329.96,7,4,BJ
U052,368.25,1,5,MR
U240,169.86,2,3,MH
U314,408.34,6,2,SL
U303,202.37,7,0,KW
U189,144.85,6,2,DM
U111,337.06,4,2,AD
U391,441.4,10,0,TN
U146,199.53,10,4,ZW
U239,373.57,6,0,AM
U440,438.3,3,4,WS
U230,218.3,2,4,AM
U034,408.34,2,4,GR
U185,247.13,6,2,CA
U426,193.89,5,5,SO
U440,134.13,3,5,KR
U158,314.8,5,4,TD
U324,414.96,1,4,CA
U102,244.4,2,5,TM
U043,207.31,6,2,MG
U117,318.43,1,5,VA
U307,122.97,5,0,CA
U001,425.6,4,0,AO
U269,432.46,8,3,IS
U165,329.6,10,2,KE
U448,394.58,1,1,PT
U015,207.84,9,3,AM
U262,271.4,7,0,BF
U323,259.91,9,2,JM
U305,494.8,1,1,YE
U214,434.33,9,1,CV
U040,196.87,9,3,LY
U013,436.91,4,2,RW
U338,243.79,6,0,DJ
U357,355.41,9,2,MM
U370,246.2,6,2,AE
U483,106.83,6,0,MM
U082,432.63,9,1,TL
U111,234.47,4,1,KM
U100,197.6,7,4,TO
U096,297.14,5,5,AO
U431,115.48,6,2,AD
U417,449.8,5,4,LR
U064,299.92,9,4,TJ
U145,285.91,8,5,SN
U117,112.54,6,1,SY
U440,332.42,10,5,HT
U100,392.7,8,3,LS
U383,146.23,10,0,MX
U280,415.82,10,4,VE
U464,138,8,0,GT
U413,451.53,5,0,MK
U122,417.44,3,5,KE
U234,406.35,6,1,RU
U031,496.55,5,2,BD
U250,382.65,3,3,CN
U275,100.95,10,5,TV
U304,177.18,1,2,ID
U155,194.59,5,1,VE
U252,422.47,4,0,BA
U205,249.9,7,4,MX
U340,268.25,9,4,BA
U107,268.21,3,0,CO
U143,107.35,8,0,SO
U392,119.5,6,0,MW
U143,224.95,7,2,SR
U032,112.4,9,5,TO
U014,454.66,5,4,SC
U458,370.87,10,1,KI
U437,495.59,8,2,SR
U048,467.44,9,3,TM
U175,230.75,6,0,CZ
